id_flujo,minuto,src_ip,dst_ip,puerto,protocolo,bytes,packets,duration_ms,latency_ms,jitter_ms,packet_loss_pct,retransmissions,queue_depth,etiqueta
286,22,10.0.2.47,1.0.0.1,22,TCP,28447,67,127,24,3,0.2,1,0,normal
287,22,10.0.1.42,172.217.0.1,25,TCP,22082,37,309,587,139,9,10,97,anomalia_congestion
288,22,10.0.2.43,216.58.0.1,3306,TCP,36733,89,72,481,130,13,10,95,anomalia_congestion
289,22,10.0.1.40,104.16.0.1,587,TCP,33213,87,509,486,79,7,7,95,anomalia_congestion
290,22,10.0.3.18,13.32.0.1,993,TCP,31139,68,184,20,3,0.28,0,12,normal
291,22,10.0.1.23,104.16.0.2,80,TCP,24354,45,430,22,4,0.08,0,7,normal
292,22,10.0.2.21,8.8.8.8,993,TCP,30519,51,365,551,176,8,15,95,anomalia_congestion
293,22,10.0.3.17,8.8.4.4,8080,TCP,46980,77,198,300,116,16,11,93,anomalia_congestion
294,22,10.0.1.47,151.101.1.140,993,TCP,14208,73,12,300,131,9,8,90,anomalia_congestion
295,22,10.0.2.11,151.101.1.140,993,TCP,22265,56,102,483,91,13,7,94,anomalia_congestion
296,22,10.0.3.38,52.84.0.10,587,TCP,32501,56,462,391,140,13,11,96,anomalia_congestion
297,22,10.0.3.11,151.101.1.140,443,TCP,21090,61,379,331,138,10,8,92,anomalia_congestion
298,22,10.0.2.25,216.58.0.1,8080,TCP,22070,52,531,395,167,9,10,98,anomalia_congestion
299,22,10.0.3.10,1.0.0.1,22,TCP,22446,47,431,477,104,11,11,92,anomalia_congestion
300,22,10.0.2.33,52.84.0.10,25,TCP,26003,63,502,457,153,12,7,98,anomalia_congestion
301,22,10.0.2.34,8.8.4.4,5432,TCP,20042,68,572,472,133,13,6,97,anomalia_congestion
302,22,10.0.2.31,104.16.0.2,80,TCP,30186,62,335,429,95,17,11,99,anomalia_congestion
303,22,10.0.2.36,172.217.0.1,993,TCP,24162,59,662,419,140,8,7,93,anomalia_congestion
304,22,10.0.2.38,216.58.0.1,8080,TCP,19736,55,313,496,124,11,6,93,anomalia_congestion
305,22,10.0.2.23,1.1.1.1,53,TCP,15336,51,403,411,161,15,11,89,anomalia_congestion
306,22,10.0.2.12,1.0.0.1,8080,TCP,20723,84,353,27,1,0.24,0,15,normal
307,22,10.0.3.27,1.0.0.1,3306,TCP,33146,37,209,540,130,10,5,92,anomalia_congestion
308,22,10.0.3.32,216.58.0.1,587,TCP,14835,52,531,26,5,0.67,1,8,normal
309,22,10.0.1.32,104.16.0.2,25,TCP,24329,47,353,424,108,8,13,90,anomalia_congestion
310,22,10.0.2.42,8.8.8.8,53,TCP,10576,39,433,408,60,9,13,98,anomalia_congestion
311,22,10.0.1.35,8.8.8.8,22,TCP,27521,60,298,460,97,14,5,99,anomalia_congestion
312,22,10.0.2.31,13.32.0.1,53,UDP,13436,74,430,23,4,0.18,2,6,normal
313,22,10.0.3.39,13.32.0.1,8080,TCP,22292,66,315,16,4,0.36,0,11,normal
314,22,10.0.2.37,104.16.0.1,3306,TCP,38441,41,424,31,8,0,1,15,normal
315,22,10.0.3.25,8.8.4.4,25,TCP,27515,60,476,309,124,14,10,97,anomalia_congestion
316,22,10.0.3.22,52.84.0.10,53,TCP,41207,49,301,373,130,17,5,98,anomalia_congestion
317,22,10.0.2.17,151.101.1.140,3306,TCP,20732,88,113,449,60,8,15,97,anomalia_congestion
318,22,10.0.1.44,172.217.0.1,8443,TCP,27717,55,309,21,3,0.28,0,11,normal
319,22,10.0.1.29,52.84.0.10,22,TCP,36693,44,402,317,95,8,9,90,anomalia_congestion
320,22,10.0.3.22,172.217.0.1,3306,TCP,13669,68,645,24,2,0.19,0,2,normal
321,22,10.0.2.14,216.58.0.1,8080,TCP,31233,55,244,23,1,0.37,0,8,normal
322,22,10.0.2.40,13.32.0.1,53,TCP,25658,60,540,498,95,9,11,96,anomalia_congestion
323,22,10.0.3.46,172.217.0.1,993,TCP,24289,42,366,13,5,0.35,0,16,normal
324,22,10.0.3.33,1.1.1.1,587,TCP,21302,27,409,361,159,12,14,92,anomalia_congestion
325,22,10.0.3.45,151.101.1.140,443,TCP,31094,52,245,23,3,0.65,1,16,normal
326,22,10.0.3.42,104.16.0.1,993,TCP,23964,81,227,380,134,14,6,91,anomalia_congestion
327,22,10.0.2.41,104.16.0.2,8443,TCP,22039,70,114,462,129,7,6,94,anomalia_congestion
328,22,10.0.3.17,8.8.8.8,22,TCP,17526,74,456,565,96,10,13,100,anomalia_congestion
329,22,10.0.1.45,1.0.0.1,53,TCP,20830,55,395,300,141,14,7,96,anomalia_congestion
330,22,10.0.3.46,13.32.0.1,53,TCP,19860,81,375,329,107,10,9,94,anomalia_congestion
331,22,10.0.2.12,1.0.0.1,22,TCP,16439,70,483,375,106,9,12,96,anomalia_congestion
332,23,10.0.3.18,172.217.0.1,53,UDP,32786,86,489,24,2,0.19,1,6,normal
333,23,10.0.3.15,8.8.8.8,80,TCP,30125,86,402,23,3,0.68,0,6,normal
334,23,10.0.1.47,13.32.0.1,22,TCP,31338,82,378,22,2,0.28,0,12,normal
335,23,10.0.3.20,104.16.0.2,5432,TCP,18236,34,109,17,3,0.32,1,13,normal
336,23,10.0.2.49,13.32.0.1,22,TCP,34485,33,301,13,4,0.05,0,4,normal
337,23,10.0.1.30,104.16.0.2,8443,TCP,18165,58,204,28,3,0.15,0,21,normal
338,23,10.0.3.47,1.0.0.1,3306,TCP,22958,100,479,18,5,0.45,0,2,normal
339,23,10.0.3.37,52.84.0.10,25,TCP,34088,44,506,17,4,0.57,0,14,normal
340,23,10.0.1.26,216.58.0.1,5432,TCP,30945,60,185,18,3,0,0,7,normal
341,23,10.0.2.45,52.84.0.10,5432,TCP,32235,75,312,19,7,0.15,0,10,normal
342,23,10.0.1.41,8.8.8.8,3306,TCP,23106,50,599,13,2,0.46,0,20,normal
343,23,10.0.1.14,104.16.0.1,8443,TCP,27457,55,482,13,6,0.05,0,8,normal
344,23,10.0.2.37,13.32.0.1,3306,TCP,40901,61,365,19,2,0.11,2,6,normal
345,23,10.0.2.48,216.58.0.1,5432,TCP,21536,87,305,19,3,0.06,2,8,normal
346,23,10.0.3.18,216.58.0.1,25,TCP,33504,66,166,24,1,0,2,12,normal
347,23,10.0.1.30,172.217.0.1,53,UDP,26483,61,73,22,8,0.41,0,5,normal
348,24,10.0.3.25,216.58.0.1,443,TCP,14650,71,459,18,4,0.64,1,3,normal
349,24,10.0.3.29,1.0.0.1,5432,TCP,22104,72,255,24,5,0.14,0,11,normal
350,24,10.0.2.18,104.16.0.2,8080,TCP,22006,64,323,21,5,0.29,0,12,normal
351,24,10.0.1.15,8.8.8.8,443,TCP,22683,49,297,17,3,0.38,2,9,normal
352,24,10.0.1.40,8.8.4.4,5432,TCP,29705,61,394,22,6,0.16,2,8,normal
353,24,10.0.3.46,151.101.1.140,22,TCP,22308,48,422,16,4,0.22,1,17,normal
354,24,10.0.3.26,172.217.0.1,443,TCP,26516,90,415,16,5,0.22,2,6,normal
355,24,10.0.2.29,216.58.0.1,8443,TCP,24945,50,319,22,4,0.26,0,8,normal
356,24,10.0.3.38,52.84.0.10,5432,TCP,20588,68,409,17,2,0.52,1,8,normal
357,24,10.0.1.28,151.101.1.140,5432,TCP,20619,47,111,22,1,0,2,3,normal
358,24,10.0.2.16,104.16.0.1,3306,TCP,21730,71,331,16,7,0.23,0,9,normal
359,25,10.0.1.42,104.16.0.2,8443,TCP,31684,60,166,25,2,0.59,1,9,normal
360,25,10.0.3.38,52.84.0.10,80,TCP,16173,42,169,15,4,0.35,0,20,normal
361,25,10.0.1.15,216.58.0.1,22,TCP,30772,94,263,24,3,0.32,1,9,normal
362,25,10.0.2.16,52.84.0.10,993,TCP,31984,63,681,16,2,0,1,12,normal
363,25,10.0.2.42,216.58.0.1,3306,TCP,29210,56,317,8,7,0.39,1,13,normal
364,25,10.0.3.36,104.16.0.2,22,TCP,14615,46,382,17,3,0.17,0,5,normal
365,25,10.0.2.30,216.58.0.1,8443,TCP,27290,48,384,28,3,0.14,0,11,normal
366,25,10.0.1.22,1.1.1.1,3306,TCP,15164,65,553,22,3,0.3,0,10,normal
367,25,10.0.2.46,172.217.0.1,8080,TCP,33167,68,364,20,1,0.24,0,1,normal
368,25,10.0.3.11,151.101.1.140,8443,TCP,29266,52,278,19,2,0.14,0,2,normal
369,25,10.0.3.11,8.8.8.8,3306,TCP,35413,45,476,9,4,0.57,0,11,normal
370,25,10.0.2.45,1.1.1.1,3306,TCP,32442,76,402,18,6,0.69,0,9,normal
371,25,10.0.3.12,172.217.0.1,53,UDP,31737,68,466,10,5,0.61,0,4,normal
372,25,10.0.2.26,1.1.1.1,53,UDP,27292,80,336,22,5,0.53,1,3,normal
373,25,10.0.3.33,104.16.0.1,993,TCP,24383,45,268,20,6,0.62,1,10,normal
374,26,10.0.3.29,13.32.0.1,587,TCP,20828,49,117,23,2,0.29,1,10,normal
375,26,10.0.1.25,1.0.0.1,5432,TCP,10471,40,411,21,5,0.15,1,2,normal
376,26,10.0.3.11,13.32.0.1,53,UDP,31001,53,380,15,1,0.29,1,5,normal
377,26,10.0.2.45,1.0.0.1,993,TCP,33163,38,328,21,4,0.22,2,13,normal
378,26,10.0.1.10,8.8.8.8,22,TCP,20396,56,321,27,4,0.23,0,8,normal
379,26,10.0.2.44,151.101.1.140,5432,TCP,29662,61,498,13,2,0.5,0,11,normal
380,26,10.0.2.48,1.1.1.1,22,TCP,20490,56,249,12,1,0.44,1,3,normal
381,26,10.0.3.32,172.217.0.1,3306,TCP,18532,69,387,16,4,0.4,0,13,normal
382,26,10.0.1.38,172.217.0.1,25,TCP,22363,78,319,19,4,0.41,2,4,normal
383,26,10.0.2.47,8.8.8.8,443,TCP,28349,57,76,14,5,0.18,3,18,normal
384,26,10.0.1.30,104.16.0.2,80,TCP,22267,64,347,22,4,0.49,0,13,normal
385,26,10.0.2.31,1.1.1.1,8443,TCP,35843,49,461,19,5,0.13,2,9,normal
386,26,10.0.1.24,52.84.0.10,587,TCP,22722,92,284,22,1,0.12,0,2,normal
387,27,10.0.3.44,172.217.0.1,8080,TCP,32483,50,615,18,3,0.44,0,9,normal
388,27,10.0.2.33,1.0.0.1,22,TCP,26738,73,341,23,5,0,0,16,normal
389,27,10.0.3.25,104.16.0.1,5432,TCP,42619,78,239,20,5,0.2,2,7,normal
390,27,10.0.3.17,1.0.0.1,3306,TCP,31188,40,400,13,4,0.2,1,2,normal
391,27,10.0.3.47,8.8.4.4,443,TCP,20867,43,195,14,3,0.28,0,10,normal
392,27,10.0.2.13,104.16.0.1,3306,TCP,29562,77,174,24,2,0.45,0,11,normal
393,27,10.0.3.39,172.217.0.1,8443,TCP,29662,64,393,22,3,0.68,2,14,normal
394,27,10.0.3.33,8.8.8.8,8080,TCP,30362,78,583,19,1,0.27,1,5,normal
395,27,10.0.1.11,216.58.0.1,80,TCP,28749,82,274,26,3,0.55,1,15,normal
396,27,10.0.2.31,52.84.0.10,993,TCP,33408,65,482,13,3,0.33,0,9,normal
397,28,10.0.1.32,172.217.0.1,8443,TCP,34809,45,252,15,2,0.02,0,8,normal
398,28,10.0.3.39,8.8.4.4,22,TCP,24954,68,440,15,1,0.26,2,10,normal
399,28,10.0.1.13,8.8.8.8,53,UDP,23187,47,146,17,6,0.55,0,9,normal
400,28,10.0.2.19,13.32.0.1,22,TCP,35701,63,737,22,7,0.55,1,11,normal
401,28,10.0.2.23,151.101.1.140,587,TCP,33789,66,212,14,6,0.38,1,10,normal
402,28,10.0.1.43,172.217.0.1,443,TCP,22224,75,494,23,2,0.3,1,8,normal
403,28,10.0.3.25,172.217.0.1,587,TCP,17174,46,332,24,7,0.4,1,9,normal
404,28,10.0.1.36,1.1.1.1,443,TCP,39419,57,382,25,3,0.62,1,0,normal
405,28,10.0.2.18,172.217.0.1,443,TCP,27242,58,515,21,4,0.36,0,5,normal
406,28,10.0.2.38,8.8.8.8,80,TCP,27680,65,401,19,7,0.28,0,13,normal
407,28,10.0.1.39,8.8.4.4,8443,TCP,33091,49,390,19,5,0.67,1,12,normal
408,28,10.0.1.35,172.217.0.1,3306,TCP,37315,43,270,23,7,0.12,2,1,normal
409,28,10.0.3.10,1.0.0.1,993,TCP,30541,36,327,14,1,0.26,2,6,normal
410,28,10.0.3.29,104.16.0.2,25,TCP,21720,78,408,23,7,0.45,0,16,normal
411,28,10.0.1.20,1.1.1.1,443,TCP,18565,55,436,15,1,0.14,0,16,normal
412,28,10.0.2.17,1.0.0.1,8443,TCP,18040,46,431,17,4,0.28,0,7,normal
413,28,10.0.2.38,8.8.8.8,8080,TCP,20219,56,220,20,2,0.34,0,2,normal
414,29,10.0.2.41,104.16.0.2,587,TCP,32479,39,505,22,1,0.24,1,8,normal
415,29,10.0.3.33,13.32.0.1,587,TCP,26084,59,211,25,3,0.36,0,3,normal
416,29,10.0.2.37,1.1.1.1,443,TCP,12200,71,222,18,4,0.07,0,0,normal
417,29,10.0.3.30,13.32.0.1,3306,TCP,24507,54,361,16,1,0.3,0,21,normal
418,29,10.0.2.25,104.16.0.1,5432,TCP,18261,50,395,28,5,0.23,2,8,normal
419,29,10.0.1.35,8.8.4.4,80,TCP,22626,63,144,15,2,0.1,0,6,normal
420,29,10.0.1.29,172.217.0.1,8443,TCP,24561,78,326,22,3,0.25,1,8,normal
421,29,10.0.1.17,8.8.8.8,5432,TCP,23412,69,294,19,2,0.31,0,7,normal
422,29,10.0.2.23,8.8.4.4,8443,TCP,27330,43,264,13,3,0.34,1,3,normal
423,29,10.0.1.38,172.217.0.1,587,TCP,25998,60,504,16,7,0.14,0,11,normal
424,29,10.0.3.19,13.32.0.1,8443,TCP,28159,71,237,26,3,0.67,2,6,normal
425,29,10.0.2.13,216.58.0.1,8443,TCP,41943,108,245,21,1,0.87,0,14,normal
426,29,10.0.2.36,8.8.4.4,22,TCP,30924,69,290,22,2,0.08,2,7,normal
427,29,10.0.1.37,8.8.4.4,5432,TCP,27011,78,562,20,2,0.2,1,23,normal
428,29,10.0.3.39,104.16.0.1,3306,TCP,27221,52,318,12,2,0.25,0,9,normal
